ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category
833,Contoso Adsl Modem Splitter/Filter X 1 E100 Grey,Contoso,Grey,9.13,17.9,308,Computers Accessories,3,Computers
834,Contoso Adsl Modem Splitter/Filter X 2 E200 Grey,Contoso,Grey,11.68,22.9,308,Computers Accessories,3,Computers
835,Contoso Adsl Modem Splitter/Filter X 3 E300 Grey,Contoso,Grey,26.97,52.9,308,Computers Accessories,3,Computers
836,Contoso Usb Wave Multi-Media Keyboard E280 Grey,Contoso,Grey,8.11,15.9,308,Computers Accessories,3,Computers
837,Contoso Cables To Go Usb 2.0 Hard Drive Enclosure E920 Grey,Contoso,Grey,6.07,11.9,308,Computers Accessories,3,Computers
838,Contoso Usb Optical Mouse E200 Gold,Contoso,Gold,7.9,15.5,308,Computers Accessories,3,Computers
839,Contoso Usb Wave Multi-Media Keyboard M901 Gold,Contoso,Gold,11.91,25.9,308,Computers Accessories,3,Computers
840,Contoso Laptop Cooling Hub Notebook Fan With 4 Ports Usb Hub M200 Gold,Contoso,Gold,18.35,39.9,308,Computers Accessories,3,Computers
841,Contoso Reserve Pen - Tablet Pen E200 Gold,Contoso,Gold,7.09,13.9,308,Computers Accessories,3,Computers
842,Contoso Bright Light Battery E20 Black,Contoso,Black,13.71,26.9,308,Computers Accessories,3,Computers
843,Contoso Bright Light Battery E20 Blue,Contoso,Blue,13.71,26.9,308,Computers Accessories,3,Computers
844,Contoso Bright Light Battery E20 Pink,Contoso,Pink,13.71,26.9,308,Computers Accessories,3,Computers
845,Contoso Bright Light Battery E20 White,Contoso,White,13.71,26.9,308,Computers Accessories,3,Computers
846,Contoso Ultraportable Neoprene Sleeve E30 Black,Contoso,Black,7.95,15.6,308,Computers Accessories,3,Computers
847,Contoso Ultraportable Neoprene Sleeve E30 Pink,Contoso,Pink,7.95,15.6,308,Computers Accessories,3,Computers
848,Contoso Ultraportable Neoprene Sleeve E30 Yellow,Contoso,Yellow,7.95,15.6,308,Computers Accessories,3,Computers
849,Contoso Ultraportable Neoprene Sleeve E30 Green,Contoso,Green,7.95,15.6,308,Computers Accessories,3,Computers
850,Contoso Laptop Keyboard X105 Black,Contoso,Black,76.5,230.9,308,Computers Accessories,3,Computers
851,Contoso Laptop Keyboard X105 White,Contoso,White,76.5,230.9,308,Computers Accessories,3,Computers
852,Contoso Laptop Keyboard X105 Brown,Contoso,Brown,76.5,230.9,308,Computers Accessories,3,Computers
853,Contoso Laptop Keyboard X105 Silver,Contoso,Silver,76.5,230.9,308,Computers Accessories,3,Computers
854,Contoso Multimedia Speakers M25 Brown,Contoso,Brown,59.32,129.0,308,Computers Accessories,3,Computers
855,Contoso Multimedia Speakers M25 Blue,Contoso,Blue,59.32,129.0,308,Computers Accessories,3,Computers
856,Contoso Multimedia Speakers M25 Black,Contoso,Black,59.32,129.0,308,Computers Accessories,3,Computers
857,Contoso Multimedia Speakers M25 White,Contoso,White,59.32,129.0,308,Computers Accessories,3,Computers
858,Contoso Wireless Notebook Optical Mouse M35 Black,Contoso,Black,13.77,29.95,308,Computers Accessories,3,Computers
859,Contoso Wireless Notebook Optical Mouse M35 White,Contoso,White,13.77,29.95,308,Computers Accessories,3,Computers
860,Contoso Wireless Notebook Optical Mouse M35 Blue,Contoso,Blue,13.77,29.95,308,Computers Accessories,3,Computers
861,Contoso Wireless Notebook Optical Mouse M35 Silver,Contoso,Silver,13.77,29.95,308,Computers Accessories,3,Computers
862,Contoso Wireless Notebook Optical Mouse M35 Orange,Contoso,Orange,13.77,29.95,308,Computers Accessories,3,Computers
863,Contoso Optical Usb Mouse M45 Black,Contoso,Black,23.45,50.99,308,Computers Accessories,3,Computers
864,Contoso Optical Usb Mouse M45 White,Contoso,White,23.45,50.99,308,Computers Accessories,3,Computers
865,Contoso Optical Usb Mouse M45 Grey,Contoso,Grey,23.45,50.99,308,Computers Accessories,3,Computers
866,Contoso Wireless Laser Mouse M55 Black,Contoso,Black,32.19,69.99,308,Computers Accessories,3,Computers
867,Contoso Wireless Laser Mouse M55 White,Contoso,White,32.19,69.99,308,Computers Accessories,3,Computers
868,Contoso Wireless Laser Mouse M55 Grey,Contoso,Grey,32.19,69.99,308,Computers Accessories,3,Computers
869,Contoso Wireless Laser Mouse M55 Silver,Contoso,Silver,32.19,69.99,308,Computers Accessories,3,Computers
870,Contoso Wireless Laser Mouse E50 Black,Contoso,Black,10.69,20.96,308,Computers Accessories,3,Computers
871,Contoso Wireless Laser Mouse E50 White,Contoso,White,10.69,20.96,308,Computers Accessories,3,Computers
872,Contoso Wireless Laser Mouse E50 Silver,Contoso,Silver,10.69,20.96,308,Computers Accessories,3,Computers
873,Contoso Wireless Laser Mouse E50 Grey,Contoso,Grey,10.69,20.96,308,Computers Accessories,3,Computers
874,Contoso Wireless Notebook Optical Mouse X205 Black,Contoso,Black,43.06,129.95,308,Computers Accessories,3,Computers
875,Contoso Wireless Notebook Optical Mouse X205 White,Contoso,White,43.06,129.95,308,Computers Accessories,3,Computers
876,Contoso Wireless Notebook Optical Mouse X205 Blue,Contoso,Blue,43.06,129.95,308,Computers Accessories,3,Computers
877,Contoso Wireless Notebook Optical Mouse X205 Silver,Contoso,Silver,43.06,129.95,308,Computers Accessories,3,Computers
878,Contoso Wireless Notebook Optical Mouse X205 Orange,Contoso,Orange,43.06,129.95,308,Computers Accessories,3,Computers
879,Contoso Optical Wheel Oem Ps/2 Mouse E60 Grey,Contoso,Grey,6.63,13.0,308,Computers Accessories,3,Computers
880,Contoso Optical Wheel Oem Ps/2 Mouse E60 Black,Contoso,Black,6.63,13.0,308,Computers Accessories,3,Computers
881,Contoso Optical Wheel Oem Ps/2 Mouse E60 White,Contoso,White,6.63,13.0,308,Computers Accessories,3,Computers
882,Contoso Optical Wheel Oem Ps/2 Mouse E60 Silver,Contoso,Silver,6.63,13.0,308,Computers Accessories,3,Computers
883,Contoso Bluetooth Notebook Mouse X305 Black,Contoso,Black,49.7,150.0,308,Computers Accessories,3,Computers
884,Contoso Bluetooth Notebook Mouse X305 White,Contoso,White,49.7,150.0,308,Computers Accessories,3,Computers
885,Contoso Bluetooth Notebook Mouse X305 Silver,Contoso,Silver,49.7,150.0,308,Computers Accessories,3,Computers
886,Contoso Bluetooth Notebook Mouse X305 Grey,Contoso,Grey,49.7,150.0,308,Computers Accessories,3,Computers
887,Contoso Bluetooth Notebook Mouse E70 Black,Contoso,Black,25.49,50.0,308,Computers Accessories,3,Computers
888,Contoso Bluetooth Notebook Mouse E70 White,Contoso,White,25.49,50.0,308,Computers Accessories,3,Computers
889,Contoso Bluetooth Notebook Mouse E70 Silver,Contoso,Silver,25.49,50.0,308,Computers Accessories,3,Computers
890,Contoso Bluetooth Notebook Mouse E70 Grey,Contoso,Grey,25.49,50.0,308,Computers Accessories,3,Computers
891,Sv Rechargeable Bluetooth Notebook Mouse E80 Silver,Southridge Video,Silver,30.58,59.99,308,Computers Accessories,3,Computers
892,Sv Rechargeable Bluetooth Notebook Mouse E80 Black,Southridge Video,Black,30.58,59.99,308,Computers Accessories,3,Computers
893,Sv Rechargeable Bluetooth Notebook Mouse E80 White,Southridge Video,White,30.58,59.99,308,Computers Accessories,3,Computers
894,Sv Rechargeable Bluetooth Notebook Mouse E80 Grey,Southridge Video,Grey,30.58,59.99,308,Computers Accessories,3,Computers
895,Sv Keyboard E90 Silver,Southridge Video,Silver,21.28,41.73,308,Computers Accessories,3,Computers
896,Sv Keyboard E90 White,Southridge Video,White,21.28,41.73,308,Computers Accessories,3,Computers
897,Sv Keyboard E90 Black,Southridge Video,Black,21.28,41.73,308,Computers Accessories,3,Computers
898,Sv Keyboard E90 Grey,Southridge Video,Grey,21.28,41.73,308,Computers Accessories,3,Computers
899,Sv Keyboard E10 Silver,Southridge Video,Silver,22.43,44.0,308,Computers Accessories,3,Computers
900,Sv Keyboard E10 White,Southridge Video,White,22.43,44.0,308,Computers Accessories,3,Computers
901,Sv Keyboard E10 Black,Southridge Video,Black,22.43,44.0,308,Computers Accessories,3,Computers
902,Sv Keyboard E10 Grey,Southridge Video,Grey,22.43,44.0,308,Computers Accessories,3,Computers
903,Sv 40Gb Usb2.0 Portable Hard Disk E400 Red,Southridge Video,Red,38.74,75.99,308,Computers Accessories,3,Computers
904,Sv 40Gb Usb2.0 Portable Hard Disk E400 Silver,Southridge Video,Silver,38.74,75.99,308,Computers Accessories,3,Computers
905,Sv 40Gb Usb2.0 Portable Hard Disk E400 Blue,Southridge Video,Blue,38.74,75.99,308,Computers Accessories,3,Computers
906,Sv 40Gb Usb2.0 Portable Hard Disk E400 Yellow,Southridge Video,Yellow,38.74,75.99,308,Computers Accessories,3,Computers
907,Sv 80Gb Usb2.0 Portable Hard Disk E500 Red,Southridge Video,Red,52.0,102.0,308,Computers Accessories,3,Computers
908,Sv 80Gb Usb2.0 Portable Hard Disk E500 Silver,Southridge Video,Silver,52.0,102.0,308,Computers Accessories,3,Computers
909,Sv 80Gb Usb2.0 Portable Hard Disk E500 Blue,Southridge Video,Blue,52.0,102.0,308,Computers Accessories,3,Computers
910,Sv 80Gb Usb2.0 Portable Hard Disk E500 Yellow,Southridge Video,Yellow,52.0,102.0,308,Computers Accessories,3,Computers
911,Sv 160Gb Usb2.0 Portable Hard Disk M65 Silver,Southridge Video,Silver,44.1,95.9,308,Computers Accessories,3,Computers
912,Sv 160Gb Usb2.0 Portable Hard Disk M65 Black,Southridge Video,Black,44.1,95.9,308,Computers Accessories,3,Computers
913,Sv 160Gb Usb2.0 Portable Hard Disk M65 White,Southridge Video,White,44.1,95.9,308,Computers Accessories,3,Computers
914,Sv 160Gb Usb2.0 Portable Hard Disk M65 Grey,Southridge Video,Grey,44.1,95.9,308,Computers Accessories,3,Computers
915,Sv 500Gb Usb 2.0 Portable External Hard Drive X405 Pink,Southridge Video,Pink,59.31,179.0,308,Computers Accessories,3,Computers
916,Sv 500Gb Usb 2.0 Portable External Hard Drive X405 Blue,Southridge Video,Blue,59.31,179.0,308,Computers Accessories,3,Computers
917,Sv 500Gb Usb 2.0 Portable External Hard Drive X405 White,Southridge Video,White,59.31,179.0,308,Computers Accessories,3,Computers
918,Sv 500Gb Usb 2.0 Portable External Hard Drive X405 Black,Southridge Video,Black,59.31,179.0,308,Computers Accessories,3,Computers
919,Sv Usb Data Cable E600 Pink,Southridge Video,Pink,0.48,0.95,308,Computers Accessories,3,Computers
920,Sv Usb Data Cable E600 Black,Southridge Video,Black,0.48,0.95,308,Computers Accessories,3,Computers
921,Sv Usb Data Cable E600 Silver,Southridge Video,Silver,0.48,0.95,308,Computers Accessories,3,Computers
922,Sv Usb Data Cable E600 Grey,Southridge Video,Grey,0.48,0.95,308,Computers Accessories,3,Computers
923,Sv Usb Sync Charge Cable E700 Blue,Southridge Video,Blue,1.01,1.99,308,Computers Accessories,3,Computers
924,Sv Usb Sync Charge Cable E700 Black,Southridge Video,Black,1.01,1.99,308,Computers Accessories,3,Computers
925,Sv Usb Sync Charge Cable E700 White,Southridge Video,White,1.01,1.99,308,Computers Accessories,3,Computers
926,Sv Usb Sync Charge Cable E700 Silver,Southridge Video,Silver,1.01,1.99,308,Computers Accessories,3,Computers
927,Sv 512Mb Laptop Memory E800 White,Southridge Video,White,17.33,33.99,308,Computers Accessories,3,Computers
928,Sv 512Mb Laptop Memory E800 Silver,Southridge Video,Silver,17.33,33.99,308,Computers Accessories,3,Computers
929,Sv 512Mb Laptop Memory E800 Black,Southridge Video,Black,17.33,33.99,308,Computers Accessories,3,Computers
930,Sv 512Mb Laptop Memory E800 Yellow,Southridge Video,Yellow,17.33,33.99,308,Computers Accessories,3,Computers
931,Sv 2Gb Laptop Memory E800 Silver,Southridge Video,Silver,28.04,55.0,308,Computers Accessories,3,Computers
932,Sv 2Gb Laptop Memory E800 Black,Southridge Video,Black,28.04,55.0,308,Computers Accessories,3,Computers
933,Sv 2Gb Laptop Memory E800 White,Southridge Video,White,28.04,55.0,308,Computers Accessories,3,Computers
934,Sv 4Gb Laptop Memory M65 Blue,Southridge Video,Blue,36.33,79.0,308,Computers Accessories,3,Computers
935,Sv 4Gb Laptop Memory M65 Yellow,Southridge Video,Yellow,36.33,79.0,308,Computers Accessories,3,Computers
936,Sv 4Gb Laptop Memory M65 Black,Southridge Video,Black,36.33,79.0,308,Computers Accessories,3,Computers
937,Sv 4Gb Laptop Memory M65 White,Southridge Video,White,36.33,79.0,308,Computers Accessories,3,Computers
938,Sv Wireless Lan Pci Network Card Adapter E900 Black,Southridge Video,Black,50.47,99.0,308,Computers Accessories,3,Computers
939,Sv Wireless Lan Pci Network Card Adapter E901 Black,Southridge Video,Black,50.47,99.0,308,Computers Accessories,3,Computers
940,Sv Wireless Lan Pci Network Card Adapter E902 Black,Southridge Video,Black,50.47,99.0,308,Computers Accessories,3,Computers
941,Sv Pci Network Adapter E903 Silver,Southridge Video,Silver,21.41,41.99,308,Computers Accessories,3,Computers
942,Sv Pci Network Adapter E904 Silver,Southridge Video,Silver,21.41,41.99,308,Computers Accessories,3,Computers
943,Sv Pci Network Adapter E905 Silver,Southridge Video,Silver,21.41,41.99,308,Computers Accessories,3,Computers
944,A. Datum Compact Digital Camera M200 Black,A. Datum,Black,59.32,129.0,401,Digital Cameras,4,Cameras And Camcorders
945,A. Datum Rangefinder Digital Camera X200 Black,A. Datum,Black,66.26,200.0,401,Digital Cameras,4,Cameras And Camcorders
946,A. Datum Slim Digital Camera M180 Black,A. Datum,Black,68.06,148.0,401,Digital Cameras,4,Cameras And Camcorders
947,A. Datum Ultra Compact Digital Camera M190 Black,A. Datum,Black,75.88,165.0,401,Digital Cameras,4,Cameras And Camcorders
948,A. Datum All In One Digital Camera M200 Black,A. Datum,Black,86.45,188.0,401,Digital Cameras,4,Cameras And Camcorders
949,A. Datum Interchangeable Lens Non-Slr Digital Camera X250 Black,A. Datum,Black,88.79,268.0,401,Digital Cameras,4,Cameras And Camcorders
950,A. Datum Super-Zoom Digital Camera X300 Black,A. Datum,Black,96.08,290.0,401,Digital Cameras,4,Cameras And Camcorders
951,A. Datum Consumer Digital Camera E100 Black,A. Datum,Black,143.26,281.0,401,Digital Cameras,4,Cameras And Camcorders
952,A. Datum Consumer Digital Camera M300 Black,A. Datum,Black,84.84,184.5,401,Digital Cameras,4,Cameras And Camcorders
953,A. Datum Advanced Digital Camera M300 Black,A. Datum,Black,86.68,188.5,401,Digital Cameras,4,Cameras And Camcorders
954,A. Datum Bridge Digital Camera M300 Black,A. Datum,Black,85.95,186.9,401,Digital Cameras,4,Cameras And Camcorders
955,A. Datum Slr-Like Digital Camera M400 Black,A. Datum,Black,90.55,196.9,401,Digital Cameras,4,Cameras And Camcorders
956,A. Datum Point Shoot Digital Camera M500 Black,A. Datum,Black,91.05,198.0,401,Digital Cameras,4,Cameras And Camcorders
957,A. Datum Full Frame Digital Camera X300 Black,A. Datum,Black,76.53,231.0,401,Digital Cameras,4,Cameras And Camcorders
958,A. Datum Compact Digital Camera M200 Grey,A. Datum,Grey,59.32,129.0,401,Digital Cameras,4,Cameras And Camcorders
959,A. Datum Rangefinder Digital Camera X200 Grey,A. Datum,Grey,66.26,200.0,401,Digital Cameras,4,Cameras And Camcorders
960,A. Datum Slim Digital Camera M180 Grey,A. Datum,Grey,68.06,148.0,401,Digital Cameras,4,Cameras And Camcorders
961,A. Datum Ultra Compact Digital Camera M190 Grey,A. Datum,Grey,75.88,165.0,401,Digital Cameras,4,Cameras And Camcorders
962,A. Datum All In One Digital Camera M200 Grey,A. Datum,Grey,86.45,188.0,401,Digital Cameras,4,Cameras And Camcorders
963,A. Datum Interchangeable Lens Non-Slr Digital Camera X250 Grey,A. Datum,Grey,88.79,268.0,401,Digital Cameras,4,Cameras And Camcorders
964,A. Datum Super-Zoom Digital Camera X300 Grey,A. Datum,Grey,96.08,290.0,401,Digital Cameras,4,Cameras And Camcorders
965,A. Datum Consumer Digital Camera E100 Grey,A. Datum,Grey,143.26,281.0,401,Digital Cameras,4,Cameras And Camcorders
966,A. Datum Consumer Digital Camera M300 Grey,A. Datum,Grey,84.84,184.5,401,Digital Cameras,4,Cameras And Camcorders
967,A. Datum Advanced Digital Camera M300 Grey,A. Datum,Grey,86.68,188.5,401,Digital Cameras,4,Cameras And Camcorders
968,A. Datum Bridge Digital Camera M300 Grey,A. Datum,Grey,85.95,186.9,401,Digital Cameras,4,Cameras And Camcorders
969,A. Datum Slr-Like Digital Camera M400 Grey,A. Datum,Grey,90.55,196.9,401,Digital Cameras,4,Cameras And Camcorders
970,A. Datum Point N' Shoot Digital Camera M500 Grey,A. Datum,Grey,91.05,198.0,401,Digital Cameras,4,Cameras And Camcorders
971,A. Datum Full Frame Digital Camera X300 Grey,A. Datum,Grey,76.53,231.0,401,Digital Cameras,4,Cameras And Camcorders
972,A. Datum Compact Digital Camera M200 Pink,A. Datum,Pink,59.32,129.0,401,Digital Cameras,4,Cameras And Camcorders
973,A. Datum Rangefinder Digital Camera X200 Pink,A. Datum,Pink,66.26,200.0,401,Digital Cameras,4,Cameras And Camcorders
974,A. Datum Slim Digital Camera M180 Pink,A. Datum,Pink,68.06,148.0,401,Digital Cameras,4,Cameras And Camcorders
975,A. Datum Ultra Compact Digital Camera M190 Pink,A. Datum,Pink,75.88,165.0,401,Digital Cameras,4,Cameras And Camcorders
976,A. Datum All In One Digital Camera M200 Pink,A. Datum,Pink,86.45,188.0,401,Digital Cameras,4,Cameras And Camcorders
977,A. Datum Interchangeable Lens Non-Slr Digital Camera X250 Pink,A. Datum,Pink,88.79,268.0,401,Digital Cameras,4,Cameras And Camcorders
978,A. Datum Super-Zoom Digital Camera X300 Pink,A. Datum,Pink,96.08,290.0,401,Digital Cameras,4,Cameras And Camcorders
979,A. Datum Consumer Digital Camera E100 Pink,A. Datum,Pink,143.26,281.0,401,Digital Cameras,4,Cameras And Camcorders
980,A. Datum Consumer Digital Camera M300 Pink,A. Datum,Pink,84.84,184.5,401,Digital Cameras,4,Cameras And Camcorders
981,A. Datum Advanced Digital Camera M300 Pink,A. Datum,Pink,86.68,188.5,401,Digital Cameras,4,Cameras And Camcorders
982,A. Datum Bridge Digital Camera M300 Pink,A. Datum,Pink,85.95,186.9,401,Digital Cameras,4,Cameras And Camcorders
983,A. Datum Slr-Like Digital Camera M400 Pink,A. Datum,Pink,90.55,196.9,401,Digital Cameras,4,Cameras And Camcorders
984,A. Datum Point Shoot Digital Camera M500 Pink,A. Datum,Pink,91.05,198.0,401,Digital Cameras,4,Cameras And Camcorders
985,A. Datum Full Frame Digital Camera X300 Pink,A. Datum,Pink,76.53,231.0,401,Digital Cameras,4,Cameras And Camcorders
986,A. Datum Compact Digital Camera M200 Silver,A. Datum,Silver,59.32,129.0,401,Digital Cameras,4,Cameras And Camcorders
987,A. Datum Rangefinder Digital Camera X200 Silver,A. Datum,Silver,66.26,200.0,401,Digital Cameras,4,Cameras And Camcorders
988,A. Datum Slim Digital Camera M180 Silver,A. Datum,Silver,68.06,148.0,401,Digital Cameras,4,Cameras And Camcorders
