"order_id";"customer_id";"product_id";"quantity";"unit_price";"order_date";"delivery_status";"payment_method";"region";"discount_applied";"sale_gross_price";"sale_net_price";"total_discount"
"O401157";"C00291";"P0002";3;35.14;"2025-07-06";"Delayed";"PayPal";"North";0.0;105.42;105.42;0.0
"O401865";"C00190";"P0025";2;44.43;"2025-07-06";"Cancelled";"Bank Transfer";"South";0.0;88.86;88.86;0.0
"O402336";"C00328";"P0016";2;24.96;"2025-07-06";"Cancelled";"Credit Card";"East";0.2;49.92;39.936;9.984
"O402816";"C00440";"P0015";5;16.15;"2025-07-06";"Delayed";"Credit Card";"Central";0.0;80.75;80.75;0.0
"O402997";"C00392";"P0010";4;10.13;"2025-07-06";"Delayed";"Credit Card";"West";0.15;40.52;34.442;6.078
"O403506";"C00436";"P0001";1;25.61;"2025-07-06";"Cancelled";"Bank Transfer";"North";0.2;25.61;20.488;5.122
"O403556";"C00130";"P0007";1;26.8;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.0;26.8;26.8;0.0
"O403638";"C00108";"P0027";5;19.22;"2025-07-06";"Delayed";"Credit Card";"North";0.1;96.1;86.49;9.61
"O403817";"C00303";"P0007";2;30.9;"2025-07-06";"Delivered";"Credit Card";"North";0.15;61.8;52.53;9.27
"O404148";"C00460";"P0020";5;13.08;"2025-07-06";"Cancelled";"Credit Card";"East";0.2;65.4;52.32;13.08
"O404317";"C00166";"P0020";1;42.61;"2025-07-06";"Delayed";"PayPal";"South";0.1;42.61;38.349;4.261
"O404468";"C00013";"P0007";2;40.52;"2025-07-06";"Delivered";"Credit Card";"North";0.2;81.04;64.832;16.208
"O404741";"C00459";"P0009";4;9.49;"2025-07-06";"Delivered";"PayPal";"Central";0.15;37.96;32.266;5.694
"O405129";"C00197";"P0004";2;25.81;"2025-07-06";"Delayed";"Credit Card";"Central";0.15;51.62;43.877;7.743
"O405366";"C00008";"P0006";5;42.44;"2025-07-06";"Delivered";"Bank Transfer";"North";0.05;212.2;201.59;10.61
"O406359";"C00287";"P0018";3;25.75;"2025-07-06";"Delayed";"Credit Card";"South";0.0;77.25;77.25;0.0
"O406723";"C00043";"P0011";5;36.05;"2025-07-06";"Delivered";"Bank Transfer";"North";0.1;180.25;162.225;18.025
"O406782";"C00399";"P0019";4;9.22;"2025-07-06";"Delayed";"Credit Card";"North";0.0;36.88;36.88;0.0
"O406891";"C00196";"P0021";2;14.61;"2025-07-06";"Cancelled";"Bank Transfer";"South";0.0;29.22;29.22;0.0
"O407115";"C00295";"P0014";2;29.08;"2025-07-06";"Delivered";"Credit Card";"South";0.15;58.16;49.436;8.724
"O407951";"C00433";"P0006";2;25.62;"2025-07-06";"Delivered";"PayPal";"West";0.1;51.24;46.116;5.124
"O408907";"C00400";"P0009";1;21.5;"2025-07-06";"Cancelled";"Credit Card";"East";0.05;21.5;20.425;1.075
"O409405";"C00369";"P0026";2;15.05;"2025-07-06";"Cancelled";"Bank Transfer";"Central";0.05;30.1;28.595;1.505
"O409605";"C00285";"P0016";1;21.27;"2025-07-06";"Delayed";"PayPal";"Central";0.15;21.27;18.0795;3.1905
"O409646";"C00197";"P0001";4;34.13;"2025-07-06";"Cancelled";"Credit Card";"North";0.0;136.52;136.52;0.0
"O409756";"C00023";"P0025";5;27.9;"2025-07-06";"Delayed";"Credit Card";"East";0.2;139.5;111.6;27.9
"O410704";"C00328";"P0020";2;45.57;"2025-07-06";"Delivered";"PayPal";"Central";0.2;91.14;72.912;18.228
"O410746";"C00223";"P0018";2;32.6;"2025-07-06";"Cancelled";"Credit Card";"North";0.0;65.2;65.2;0.0
"O410816";"C00265";"P0013";1;33.22;"2025-07-06";"Delivered";"Credit Card";"East";0.05;33.22;31.559;1.661
"O411421";"C00277";"P0021";1;48.68;"2025-07-06";"Delayed";"Credit Card";"North";0.0;48.68;48.68;0.0
"O411654";"C00357";"P0005";5;38.0;"2025-07-06";"Delivered";"Credit Card";"West";0.0;190.0;190.0;0.0
"O411881";"C00201";"P0019";3;12.56;"2025-07-06";"Delivered";"Credit Card";"East";0.0;37.68;37.68;0.0
"O413048";"C00125";"P0007";3;36.73;"2025-07-06";"Delivered";"Credit Card";"East";0.05;110.19;104.6805;5.5095
"O413447";"C00273";"P0008";3;12.28;"2025-07-06";"Delivered";"Bank Transfer";"North";0.05;36.84;34.998;1.842
"O413688";"C00192";"P0008";4;46.62;"2025-07-06";"Cancelled";"Bank Transfer";"West";0.2;186.48;149.184;37.296
"O414111";"C00192";"P0027";5;29.64;"2025-07-06";"Delivered";"Credit Card";"South";0.05;148.2;140.79;7.41
"O414775";"C00356";"P0007";2;15.35;"2025-07-06";"Cancelled";"Bank Transfer";"East";0.05;30.7;29.165;1.535
"O414837";"C00162";"P0006";5;13.59;"2025-07-06";"Cancelled";"Credit Card";"South";0.05;67.95;64.5525;3.3975
"O415302";"C00151";"P0002";1;20.99;"2025-07-06";"Delayed";"PayPal";"South";0.0;20.99;20.99;0.0
"O415417";"C00479";"P0027";1;23.05;"2025-07-06";"Delivered";"Bank Transfer";"West";0.0;23.05;23.05;0.0
"O415494";"C00325";"P0006";2;18.13;"2025-07-06";"Delayed";"PayPal";"South";0.1;36.26;32.634;3.626
"O416464";"C00157";"P0027";2;45.82;"2025-07-06";"Cancelled";"Credit Card";"North";0.05;91.64;87.058;4.582
"O416795";"C00500";"P0010";4;34.69;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.15;138.76;117.946;20.814
"O417322";"C00161";"P0022";5;39.98;"2025-07-06";"Delayed";"PayPal";"East";0.05;199.9;189.905;9.995
"O418152";"C00110";"P0030";2;48.25;"2025-07-06";"Cancelled";"Credit Card";"West";0.1;96.5;86.85;9.65
"O418718";"C00261";"P0014";2;11.98;"2025-07-06";"Cancelled";"PayPal";"East";0.05;23.96;22.762;1.198
"O418814";"C00385";"P0004";5;39.63;"2025-07-06";"Cancelled";"PayPal";"West";0.2;198.15;158.52;39.63
"O418853";"C00162";"P0021";1;44.85;"2025-07-06";"Cancelled";"Bank Transfer";"West";0.15;44.85;38.1225;6.7275
"O418966";"C00309";"P0026";5;16.72;"2025-07-06";"Cancelled";"Credit Card";"West";0.05;83.6;79.42;4.18
"O419116";"C00027";"P0005";2;49.57;"2025-07-06";"Delayed";"Credit Card";"East";0.15;99.14;84.269;14.871
"O419691";"C00034";"P0010";1;26.41;"2025-07-06";"Delayed";"Bank Transfer";"West";0.0;26.41;26.41;0.0
"O419728";"C00359";"P0011";5;13.85;"2025-07-06";"Delivered";"Credit Card";"Central";0.05;69.25;65.7875;3.4625
"O419866";"C00443";"P0026";3;32.48;"2025-07-06";"Delayed";"PayPal";"West";0.15;97.44;82.824;14.616
"O420008";"C00203";"P0025";5;22.29;"2025-07-06";"Delivered";"Credit Card";"South";0.15;111.45;94.7325;16.7175
"O420577";"C00176";"P0011";2;25.53;"2025-07-06";"Delivered";"Credit Card";"West";0.0;51.06;51.06;0.0
"O420706";"C00343";"P0008";3;38.82;"2025-07-06";"Cancelled";"Credit Card";"West";0.15;116.46;98.991;17.469
"O420794";"C00039";"P0018";2;47.74;"2025-07-06";"Delivered";"Credit Card";"South";0.15;95.48;81.158;14.322
"O421362";"C00500";"P0013";2;45.76;"2025-07-06";"Delivered";"Credit Card";"North";0.05;91.52;86.944;4.576
"O421603";"C00364";"P0013";4;27.97;"2025-07-06";"Delayed";"Credit Card";"North";0.2;111.88;89.504;22.376
"O422085";"C00340";"P0017";1;36.99;"2025-07-06";"Delayed";"Credit Card";"South";0.2;36.99;29.592;7.398
"O422603";"C00415";"P0014";1;10.74;"2025-07-06";"Cancelled";"PayPal";"Central";0.15;10.74;9.129;1.611
"O422815";"C00272";"P0017";1;44.92;"2025-07-06";"Delivered";"Credit Card";"North";0.2;44.92;35.936;8.984
"O422823";"C00445";"P0017";5;34.0;"2025-07-06";"Delayed";"Credit Card";"South";0.2;170.0;136.0;34.0
"O423041";"C00309";"P0001";2;14.08;"2025-07-06";"Delivered";"Credit Card";"Central";0.2;28.16;22.528;5.632
"O423810";"C00237";"P0010";1;27.83;"2025-07-06";"Delayed";"Bank Transfer";"West";0.1;27.83;25.047;2.783
"O424255";"C00196";"P0011";4;25.0;"2025-07-06";"Cancelled";"Credit Card";"Central";0.1;100.0;90.0;10.0
"O424743";"C00215";"P0029";4;44.39;"2025-07-06";"Delayed";"PayPal";"Central";0.15;177.56;150.926;26.634
"O425005";"C00092";"P0008";2;17.84;"2025-07-06";"Delivered";"Credit Card";"East";0.15;35.68;30.328;5.352
"O425141";"C00016";"P0002";2;40.42;"2025-07-06";"Delivered";"PayPal";"South";0.2;80.84;64.672;16.168
"O425237";"C00323";"P0028";4;28.58;"2025-07-06";"Cancelled";"Credit Card";"Central";0.05;114.32;108.604;5.716
"O425254";"C00299";"P0022";2;39.75;"2025-07-06";"Delayed";"Bank Transfer";"East";0.05;79.5;75.525;3.975
"O425469";"C00364";"P0001";5;12.27;"2025-07-06";"Cancelled";"Credit Card";"South";0.15;61.35;52.1475;9.2025
"O425510";"C00216";"P0026";1;10.62;"2025-07-06";"Delivered";"Credit Card";"East";0.15;10.62;9.027;1.593
"O425784";"C00441";"P0012";5;14.66;"2025-07-06";"Cancelled";"PayPal";"West";0.05;73.3;69.635;3.665
"O425798";"C00345";"P0009";5;21.07;"2025-07-06";"Delivered";"Credit Card";"North";0.1;105.35;94.815;10.535
"O425943";"C00477";"P0021";3;9.01;"2025-07-06";"Delivered";"PayPal";"Central";0.05;27.03;25.6785;1.3515
"O425996";"C00289";"P0022";3;27.32;"2025-07-06";"Delayed";"Credit Card";"West";0.2;81.96;65.568;16.392
"O426122";"C00293";"P0020";5;21.32;"2025-07-06";"Delivered";"Credit Card";"North";0.1;106.6;95.94;10.66
"O426596";"C00004";"P0025";2;9.97;"2025-07-06";"Cancelled";"Bank Transfer";"East";0.0;19.94;19.94;0.0
"O426988";"C00294";"P0018";5;26.53;"2025-07-06";"Delayed";"Credit Card";"Central";0.1;132.65;119.385;13.265
"O427370";"C00076";"P0019";4;20.29;"2025-07-06";"Delivered";"Bank Transfer";"South";0.2;81.16;64.928;16.232
"O427399";"C00032";"P0028";3;27.29;"2025-07-06";"Delivered";"Credit Card";"West";0.0;81.87;81.87;0.0
"O427455";"C00382";"P0023";5;36.44;"2025-07-06";"Delayed";"Bank Transfer";"West";0.15;182.2;154.87;27.33
"O428227";"C00224";"P0010";5;12.04;"2025-07-06";"Delivered";"Credit Card";"South";0.1;60.2;54.18;6.02
"O428722";"C00140";"P0007";5;19.94;"2025-07-06";"Delivered";"Bank Transfer";"North";0.15;99.7;84.745;14.955
"O428734";"C00182";"P0001";1;17.08;"2025-07-06";"Delayed";"Credit Card";"Central";0.1;17.08;15.372;1.708
"O429135";"C00340";"P0018";3;31.08;"2025-07-06";"Delivered";"Credit Card";"East";0.0;93.24;93.24;0.0
"O429842";"C00014";"P0023";1;25.29;"2025-07-06";"Delivered";"Credit Card";"Central";0.1;25.29;22.761;2.529
"O430286";"C00151";"P0030";4;10.54;"2025-07-06";"Cancelled";"PayPal";"North";0.15;42.16;35.836;6.324
"O430310";"C00117";"P0026";3;34.8;"2025-07-06";"Cancelled";"Credit Card";"West";0.15;104.4;88.74;15.66
"O430488";"C00403";"P0014";4;16.72;"2025-07-06";"Delivered";"Credit Card";"South";0.15;66.88;56.848;10.032
"O430604";"C00238";"P0014";2;20.28;"2025-07-06";"Delayed";"Bank Transfer";"East";0.2;40.56;32.448;8.112
"O430726";"C00063";"P0013";2;25.58;"2025-07-06";"Delayed";"Bank Transfer";"North";0.05;51.16;48.602;2.558
"O430907";"C00108";"P0013";4;39.77;"2025-07-06";"Delayed";"Credit Card";"North";0.2;159.08;127.264;31.816
"O430942";"C00385";"P0007";4;28.05;"2025-07-06";"Delayed";"Credit Card";"North";0.2;112.2;89.76;22.44
"O431291";"C00292";"P0015";3;10.25;"2025-07-06";"Delayed";"Credit Card";"West";0.05;30.75;29.2125;1.5375
"O431303";"C00011";"P0015";1;23.92;"2025-07-06";"Delivered";"Credit Card";"West";0.05;23.92;22.724;1.196
"O431681";"C00192";"P0023";3;38.66;"2025-07-06";"Delivered";"Credit Card";"South";0.15;115.98;98.583;17.397
"O431713";"C00160";"P0030";4;12.34;"2025-07-06";"Delivered";"PayPal";"South";0.05;49.36;46.892;2.468
"O432153";"C00480";"P0020";3;45.72;"2025-07-06";"Delayed";"Bank Transfer";"West";0.2;137.16;109.728;27.432
"O432247";"C00058";"P0013";2;18.79;"2025-07-06";"Delivered";"Bank Transfer";"South";0.0;37.58;37.58;0.0
"O432437";"C00087";"P0011";2;29.2;"2025-07-06";"Delayed";"PayPal";"Central";0.0;58.4;58.4;0.0
"O432829";"C00374";"P0010";2;12.8;"2025-07-06";"Cancelled";"Credit Card";"East";0.0;25.6;25.6;0.0
"O433372";"C00351";"P0005";3;40.96;"2025-07-06";"Delivered";"Bank Transfer";"West";0.1;122.88;110.592;12.288
"O433419";"C00145";"P0008";3;36.26;"2025-07-06";"Cancelled";"PayPal";"South";0.0;108.78;108.78;0.0
"O433724";"C00451";"P0027";1;19.8;"2025-07-06";"Delivered";"Credit Card";"South";0.2;19.8;15.84;3.96
"O434068";"C00455";"P0006";2;46.74;"2025-07-06";"Delivered";"Bank Transfer";"North";0.0;93.48;93.48;0.0
"O434095";"C00032";"P0014";4;33.55;"2025-07-06";"Cancelled";"PayPal";"East";0.15;134.2;114.07;20.13
"O434424";"C00183";"P0028";2;19.38;"2025-07-06";"Cancelled";"Credit Card";"North";0.0;38.76;38.76;0.0
"O434681";"C00252";"P0017";5;33.64;"2025-07-06";"Delivered";"Bank Transfer";"North";0.05;168.2;159.79;8.41
"O435403";"C00076";"P0010";3;39.08;"2025-07-06";"Delivered";"Bank Transfer";"West";0.05;117.24;111.378;5.862
"O435615";"C00226";"P0008";1;26.3;"2025-07-06";"Delayed";"Credit Card";"North";0.1;26.3;23.67;2.63
"O435796";"C00314";"P0026";1;37.81;"2025-07-06";"Cancelled";"Credit Card";"North";0.1;37.81;34.029;3.781
"O435877";"C00415";"P0011";2;11.25;"2025-07-06";"Delayed";"PayPal";"South";0.15;22.5;19.125;3.375
"O435948";"C00446";"P0014";2;40.72;"2025-07-06";"Delivered";"PayPal";"North";0.2;81.44;65.152;16.288
"O436130";"C00204";"P0008";1;16.61;"2025-07-06";"Delivered";"Bank Transfer";"South";0.2;16.61;13.288;3.322
"O436218";"C00139";"P0022";4;18.64;"2025-07-06";"Delivered";"Credit Card";"West";0.2;74.56;59.648;14.912
"O436657";"C00281";"P0016";1;32.27;"2025-07-06";"Delivered";"PayPal";"South";0.15;32.27;27.4295;4.8405
"O436685";"C00007";"P0001";4;26.15;"2025-07-06";"Delivered";"Credit Card";"North";0.2;104.6;83.68;20.92
"O436800";"C00089";"P0011";2;23.32;"2025-07-06";"Delivered";"Credit Card";"North";0.2;46.64;37.312;9.328
"O437065";"C00094";"P0001";5;11.09;"2025-07-06";"Delayed";"Credit Card";"North";0.05;55.45;52.6775;2.7725
"O437199";"C00099";"P0010";5;16.22;"2025-07-06";"Delayed";"Credit Card";"East";0.1;81.1;72.99;8.11
"O437438";"C00295";"P0022";1;10.73;"2025-07-06";"Delayed";"PayPal";"East";0.05;10.73;10.1935;0.5365
"O437565";"C00057";"P0002";4;14.08;"2025-07-06";"Delivered";"PayPal";"Central";0.0;56.32;56.32;0.0
"O438401";"C00098";"P0022";5;45.89;"2025-07-06";"Delivered";"Credit Card";"South";0.15;229.45;195.0325;34.4175
"O438675";"C00464";"P0015";2;18.55;"2025-07-06";"Cancelled";"Credit Card";"North";0.0;37.1;37.1;0.0
"O438777";"C00270";"P0020";3;48.52;"2025-07-06";"Delayed";"PayPal";"West";0.05;145.56;138.282;7.278
"O438858";"C00418";"P0016";2;39.49;"2025-07-06";"Delivered";"Credit Card";"East";0.05;78.98;75.031;3.949
"O439186";"C00330";"P0017";2;31.25;"2025-07-06";"Delivered";"Credit Card";"South";0.15;62.5;53.125;9.375
"O439576";"C00238";"P0026";4;13.92;"2025-07-06";"Delayed";"PayPal";"West";0.1;55.68;50.112;5.568
"O440061";"C00287";"P0019";4;32.5;"2025-07-06";"Delivered";"PayPal";"Central";0.2;130.0;104.0;26.0
"O440222";"C00116";"P0022";4;15.06;"2025-07-06";"Delivered";"Credit Card";"East";0.15;60.24;51.204;9.036
"O440789";"C00055";"P0029";4;26.8;"2025-07-06";"Delayed";"Credit Card";"West";0.15;107.2;91.12;16.08
"O441065";"C00490";"P0014";2;12.76;"2025-07-06";"Delivered";"Credit Card";"North";0.15;25.52;21.692;3.828
"O441373";"C00484";"P0028";1;49.18;"2025-07-06";"Delivered";"PayPal";"North";0.2;49.18;39.344;9.836
"O441468";"C00290";"P0004";1;49.45;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.1;49.45;44.505;4.945
"O442220";"C00495";"P0027";5;14.12;"2025-07-06";"Cancelled";"Credit Card";"West";0.2;70.6;56.48;14.12
"O442355";"C00185";"P0001";4;28.59;"2025-07-06";"Delivered";"Credit Card";"South";0.1;114.36;102.924;11.436
"O443550";"C00067";"P0007";4;10.51;"2025-07-06";"Delivered";"Bank Transfer";"West";0.0;42.04;42.04;0.0
"O444202";"C00328";"P0004";3;29.05;"2025-07-06";"Delivered";"Credit Card";"North";0.05;87.15;82.7925;4.3575
"O444543";"C00492";"P0017";2;15.3;"2025-07-06";"Delivered";"Credit Card";"North";0.2;30.6;24.48;6.12
"O444837";"C00210";"P0027";2;40.33;"2025-07-06";"Delayed";"Credit Card";"West";0.1;80.66;72.594;8.066
"O445312";"C00309";"P0002";3;24.5;"2025-07-06";"Delivered";"Credit Card";"East";0.05;73.5;69.825;3.675
"O445523";"C00016";"P0025";2;30.95;"2025-07-06";"Delivered";"PayPal";"West";0.2;61.9;49.52;12.38
"O446027";"C00272";"P0003";5;29.65;"2025-07-06";"Delivered";"Bank Transfer";"North";0.1;148.25;133.425;14.825
"O446256";"C00376";"P0005";5;47.72;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.0;238.6;238.6;0.0
"O446371";"C00221";"P0006";4;9.39;"2025-07-06";"Delayed";"PayPal";"North";0.15;37.56;31.926;5.634
"O447137";"C00416";"P0011";2;33.83;"2025-07-06";"Delayed";"Credit Card";"Central";0.05;67.66;64.277;3.383
"O448444";"C00139";"P0006";4;32.43;"2025-07-06";"Delayed";"Credit Card";"North";0.15;129.72;110.262;19.458
"O449098";"C00271";"P0018";2;40.1;"2025-07-06";"Delayed";"PayPal";"East";0.0;80.2;80.2;0.0
"O449151";"C00450";"P0016";5;22.62;"2025-07-06";"Cancelled";"Credit Card";"Central";0.15;113.1;96.135;16.965
"O449804";"C00210";"P0005";5;31.49;"2025-07-06";"Delivered";"Credit Card";"North";0.15;157.45;133.8325;23.6175
"O450313";"C00032";"P0013";5;31.23;"2025-07-06";"Delayed";"Bank Transfer";"West";0.15;156.15;132.7275;23.4225
"O450483";"C00467";"P0010";4;34.2;"2025-07-06";"Delivered";"Credit Card";"East";0.1;136.8;123.12;13.68
"O450494";"C00495";"P0011";2;10.73;"2025-07-06";"Delivered";"Credit Card";"North";0.1;21.46;19.314;2.146
"O450941";"C00256";"P0011";1;45.31;"2025-07-06";"Delayed";"PayPal";"South";0.1;45.31;40.779;4.531
"O451596";"C00115";"P0017";3;46.45;"2025-07-06";"Delayed";"PayPal";"East";0.1;139.35;125.415;13.935
"O452246";"C00440";"P0012";3;8.29;"2025-07-06";"Delayed";"Credit Card";"West";0.1;24.87;22.383;2.487
"O452746";"C00190";"P0021";4;49.92;"2025-07-06";"Delivered";"Bank Transfer";"East";0.1;199.68;179.712;19.968
"O453032";"C00050";"P0006";5;25.51;"2025-07-06";"Delayed";"Bank Transfer";"South";0.15;127.55;108.4175;19.1325
"O453230";"C00212";"P0010";5;11.65;"2025-07-06";"Cancelled";"Credit Card";"North";0.0;58.25;58.25;0.0
"O453905";"C00398";"P0017";2;32.1;"2025-07-06";"Delivered";"PayPal";"South";0.1;64.2;57.78;6.42
"O454559";"C00443";"P0006";4;44.57;"2025-07-06";"Delivered";"PayPal";"North";0.2;178.28;142.624;35.656
"O454671";"C00398";"P0019";3;15.24;"2025-07-06";"Cancelled";"Credit Card";"East";0.1;45.72;41.148;4.572
"O455530";"C00113";"P0005";5;41.73;"2025-07-06";"Delayed";"PayPal";"East";0.05;208.65;198.2175;10.4325
"O455640";"C00331";"P0014";3;23.7;"2025-07-06";"Delivered";"Credit Card";"South";0.05;71.1;67.545;3.555
"O455787";"C00029";"P0023";4;19.78;"2025-07-06";"Delayed";"Credit Card";"West";0.0;79.12;79.12;0.0
"O457174";"C00289";"P0028";5;18.71;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.2;93.55;74.84;18.71
"O457672";"C00182";"P0012";5;30.51;"2025-07-06";"Delayed";"Credit Card";"North";0.05;152.55;144.9225;7.6275
"O457749";"C00063";"P0009";1;38.52;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.1;38.52;34.668;3.852
"O458103";"C00223";"P0014";5;13.99;"2025-07-06";"Delayed";"Credit Card";"East";0.1;69.95;62.955;6.995
"O458507";"C00338";"P0003";2;34.53;"2025-07-06";"Cancelled";"Credit Card";"West";0.1;69.06;62.154;6.906
"O459208";"C00126";"P0014";1;36.62;"2025-07-06";"Cancelled";"PayPal";"Central";0.0;36.62;36.62;0.0
"O459230";"C00126";"P0012";2;40.02;"2025-07-06";"Delayed";"Credit Card";"North";0.2;80.04;64.032;16.008
"O459284";"C00365";"P0021";2;35.38;"2025-07-06";"Delayed";"PayPal";"North";0.1;70.76;63.684;7.076
"O459801";"C00405";"P0014";4;11.54;"2025-07-06";"Delivered";"Credit Card";"East";0.0;46.16;46.16;0.0
"O460331";"C00461";"P0022";4;19.29;"2025-07-06";"Delivered";"PayPal";"North";0.05;77.16;73.302;3.858
"O460530";"C00478";"P0011";4;17.4;"2025-07-06";"Delivered";"Credit Card";"Central";0.05;69.6;66.12;3.48
"O460958";"C00378";"P0028";2;28.25;"2025-07-06";"Delivered";"Credit Card";"West";0.05;56.5;53.675;2.825
"O461115";"C00091";"P0012";4;39.84;"2025-07-06";"Delayed";"Bank Transfer";"South";0.1;159.36;143.424;15.936
"O461210";"C00470";"P0023";1;12.43;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.15;12.43;10.5655;1.8645
"O461774";"C00426";"P0004";1;18.5;"2025-07-06";"Delayed";"Credit Card";"Central";0.2;18.5;14.8;3.7
"O462702";"C00279";"P0001";2;16.63;"2025-07-06";"Delayed";"PayPal";"West";0.05;33.26;31.597;1.663
"O462734";"C00393";"P0028";5;40.99;"2025-07-06";"Delayed";"PayPal";"West";0.05;204.95;194.7025;10.2475
"O463052";"C00327";"P0010";5;41.43;"2025-07-06";"Delivered";"Credit Card";"East";0.2;207.15;165.72;41.43
"O463352";"C00001";"P0017";3;40.78;"2025-07-06";"Delayed";"Credit Card";"South";0.15;122.34;103.989;18.351
"O463423";"C00329";"P0008";1;34.48;"2025-07-06";"Cancelled";"Credit Card";"South";0.05;34.48;32.756;1.724
"O463527";"C00414";"P0026";5;38.82;"2025-07-06";"Delivered";"Bank Transfer";"East";0.0;194.1;194.1;0.0
"O464028";"C00488";"P0027";2;14.38;"2025-07-06";"Cancelled";"Credit Card";"East";0.2;28.76;23.008;5.752
"O465082";"C00078";"P0025";5;49.77;"2025-07-06";"Delivered";"Credit Card";"South";0.2;248.85;199.08;49.77
"O465583";"C00499";"P0015";4;11.18;"2025-07-06";"Delayed";"Credit Card";"Central";0.15;44.72;38.012;6.708
"O466371";"C00312";"P0010";5;46.78;"2025-07-06";"Delayed";"Bank Transfer";"West";0.1;233.9;210.51;23.39
"O466713";"C00078";"P0003";1;28.26;"2025-07-06";"Cancelled";"Bank Transfer";"North";0.2;28.26;22.608;5.652
"O466938";"C00471";"P0014";2;15.75;"2025-07-06";"Cancelled";"Bank Transfer";"South";0.2;31.5;25.2;6.3
"O467892";"C00035";"P0025";1;42.54;"2025-07-06";"Delayed";"Bank Transfer";"East";0.05;42.54;40.413;2.127
"O468663";"C00267";"P0018";4;32.01;"2025-07-06";"Delayed";"PayPal";"West";0.15;128.04;108.834;19.206
"O468789";"C00366";"P0015";5;33.07;"2025-07-06";"Delayed";"PayPal";"North";0.2;165.35;132.28;33.07
"O469057";"C00058";"P0023";4;42.15;"2025-07-06";"Delayed";"Credit Card";"South";0.05;168.6;160.17;8.43
"O469319";"C00061";"P0009";3;32.8;"2025-07-06";"Delivered";"Credit Card";"Central";0.0;98.4;98.4;0.0
"O469377";"C00051";"P0010";1;28.87;"2025-07-06";"Delayed";"Credit Card";"East";0.05;28.87;27.4265;1.4435
"O470152";"C00245";"P0023";1;35.61;"2025-07-06";"Delivered";"PayPal";"South";0.2;35.61;28.488;7.122
"O470181";"C00185";"P0018";2;39.47;"2025-07-06";"Delivered";"Credit Card";"North";0.15;78.94;67.099;11.841
"O471539";"C00382";"P0006";5;43.62;"2025-07-06";"Delayed";"Credit Card";"West";0.15;218.1;185.385;32.715
"O472344";"C00320";"P0004";3;23.76;"2025-07-06";"Cancelled";"Bank Transfer";"North";0.0;71.28;71.28;0.0
"O472671";"C00390";"P0009";4;39.48;"2025-07-06";"Delayed";"Bank Transfer";"North";0.05;157.92;150.024;7.896
"O473456";"C00251";"P0030";2;40.61;"2025-07-06";"Cancelled";"Credit Card";"South";0.1;81.22;73.098;8.122
"O473557";"C00442";"P0028";3;47.68;"2025-07-06";"Delayed";"Credit Card";"North";0.2;143.04;114.432;28.608
"O473651";"C00364";"P0010";3;21.72;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.05;65.16;61.902;3.258
"O473706";"C00095";"P0025";5;11.87;"2025-07-06";"Delivered";"Credit Card";"Central";0.1;59.35;53.415;5.935
"O474035";"C00422";"P0022";2;18.84;"2025-07-06";"Cancelled";"Credit Card";"South";0.15;37.68;32.028;5.652
