Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Delivery Date Missing
1060014,1,2017-11-25,2017-12-02,29041,5,347,7,Aud,True
1060014,2,2017-11-25,2017-12-02,29041,5,2113,1,Aud,True
1060015,1,2017-11-25,2017-12-01,1422501,0,1619,6,Usd,False
1060015,2,2017-11-25,2017-12-01,1422501,0,52,9,Usd,False
1060015,3,2017-11-25,2017-12-01,1422501,0,83,7,Usd,False
1060016,1,2017-11-25,2017-12-02,1096834,42,2255,1,Gbp,True
1060016,2,2017-11-25,2017-12-02,1096834,42,1664,6,Gbp,True
1060019,1,2017-11-25,2017-12-02,1149206,37,2509,1,Gbp,True
1060020,1,2017-11-25,2017-12-02,1417693,50,1608,1,Usd,True
1060020,2,2017-11-25,2017-12-02,1417693,50,1493,5,Usd,True
1060020,3,2017-11-25,2017-12-02,1417693,50,503,1,Usd,True
1061000,1,2017-11-26,2017-12-03,1407493,61,592,1,Usd,True
1061000,2,2017-11-26,2017-12-03,1407493,61,2503,2,Usd,True
1061000,3,2017-11-26,2017-12-03,1407493,61,115,5,Usd,True
1061000,5,2017-11-26,2017-12-03,1407493,61,1370,1,Usd,True
1061000,6,2017-11-26,2017-12-03,1407493,61,1582,1,Usd,True
1062001,1,2017-11-27,2017-12-04,1414773,48,417,3,Usd,True
1062002,1,2017-11-27,2017-12-04,2026387,47,97,1,Usd,True
1062004,1,2017-11-27,2017-11-30,552019,0,1199,2,Eur,False
1062005,1,2017-11-27,2017-12-04,871241,32,344,1,Eur,True
1062005,2,2017-11-27,2017-12-04,871241,32,1592,2,Eur,True
1062006,1,2017-11-27,2017-12-04,1630103,59,440,9,Usd,True
1062006,2,2017-11-27,2017-12-04,1630103,59,694,2,Usd,True
1062006,3,2017-11-27,2017-12-04,1630103,59,1609,5,Usd,True
1062006,4,2017-11-27,2017-12-04,1630103,59,1462,1,Usd,True
1062007,1,2017-11-27,2017-12-05,1803140,0,1618,4,Usd,False
1062008,1,2017-11-27,2017-12-04,1539041,57,332,3,Usd,True
1062008,2,2017-11-27,2017-12-04,1539041,57,1588,1,Usd,True
1062008,3,2017-11-27,2017-12-04,1539041,57,1624,3,Usd,True
1063000,1,2017-11-28,2017-12-05,1291868,53,1469,1,Usd,True
1063001,1,2017-11-28,2017-12-05,1669695,64,157,2,Usd,True
1063001,2,2017-11-28,2017-12-05,1669695,64,671,9,Usd,True
1063002,1,2017-11-28,2017-12-05,1561945,0,58,2,Usd,False
1063002,2,2017-11-28,2017-12-05,1561945,0,1822,1,Usd,False
1063002,3,2017-11-28,2017-12-05,1561945,0,1712,3,Usd,False
1063002,4,2017-11-28,2017-12-05,1561945,0,425,1,Usd,False
1063003,1,2017-11-28,2017-12-05,1895594,44,1596,3,Usd,True
1063004,1,2017-11-28,2017-12-05,869976,31,1456,2,Eur,True
1063005,1,2017-11-28,2017-12-05,887764,34,102,2,Eur,True
1063006,1,2017-11-28,2017-12-04,1039042,0,1403,2,Gbp,False
1063006,2,2017-11-28,2017-12-04,1039042,0,433,6,Gbp,False
1063007,1,2017-11-28,2017-12-05,1561561,56,53,1,Usd,True
1063007,2,2017-11-28,2017-12-05,1561561,56,436,4,Usd,True
1063007,3,2017-11-28,2017-12-05,1561561,56,143,3,Usd,True
1063007,4,2017-11-28,2017-12-05,1561561,56,440,7,Usd,True
1063008,1,2017-11-28,2017-12-04,762959,0,23,6,Eur,False
1063009,1,2017-11-28,2017-12-05,1790611,64,447,1,Usd,True
1063010,1,2017-11-28,2017-12-05,1057055,40,750,3,Gbp,True
1063010,2,2017-11-28,2017-12-05,1057055,40,1611,8,Gbp,True
1063010,3,2017-11-28,2017-12-05,1057055,40,98,3,Gbp,True
1064000,1,2017-11-29,2017-12-06,1052486,41,47,3,Gbp,True
1064000,2,2017-11-29,2017-12-06,1052486,41,1593,7,Gbp,True
1064000,3,2017-11-29,2017-12-06,1052486,41,428,2,Gbp,True
1064000,4,2017-11-29,2017-12-06,1052486,41,449,1,Gbp,True
1064000,5,2017-11-29,2017-12-06,1052486,41,60,1,Gbp,True
1064000,6,2017-11-29,2017-12-06,1052486,41,1166,7,Gbp,True
1064001,1,2017-11-29,2017-12-06,1361969,45,800,4,Usd,True
1064002,1,2017-11-29,2017-12-06,339068,8,2503,1,Cad,True
1064002,2,2017-11-29,2017-12-06,339068,8,189,6,Cad,True
1064002,4,2017-11-29,2017-12-06,339068,8,446,3,Cad,True
1064003,1,2017-11-29,2017-12-06,695540,12,454,1,Eur,True
1064003,2,2017-11-29,2017-12-06,695540,12,2223,6,Eur,True
1064004,1,2017-11-29,2017-12-06,1009854,36,81,6,Gbp,True
1064005,1,2017-11-29,2017-12-06,1910821,0,1638,4,Usd,False
1064005,2,2017-11-29,2017-12-06,1910821,0,2393,2,Usd,False
1064005,3,2017-11-29,2017-12-06,1910821,0,139,2,Usd,False
1064005,4,2017-11-29,2017-12-06,1910821,0,57,5,Usd,False
1064005,5,2017-11-29,2017-12-06,1910821,0,1242,3,Usd,False
1064006,1,2017-11-29,2017-12-06,1282455,45,1495,7,Usd,True
1064006,2,2017-11-29,2017-12-06,1282455,45,460,1,Usd,True
1064007,1,2017-11-29,2017-12-06,404359,24,2087,1,Eur,True
1064008,1,2017-11-29,2017-12-06,337764,9,1692,1,Cad,True
1064008,2,2017-11-29,2017-12-06,337764,9,2005,4,Cad,True
1064009,1,2017-11-29,2017-12-06,1733373,47,105,3,Usd,True
1064010,1,2017-11-29,2017-12-06,507298,20,1677,4,Eur,True
1064010,2,2017-11-29,2017-12-06,507298,20,1700,1,Eur,True
1064010,3,2017-11-29,2017-12-06,507298,20,58,8,Eur,True
1064010,4,2017-11-29,2017-12-06,507298,20,2085,2,Eur,True
1064011,1,2017-11-29,2017-12-06,1626920,53,85,2,Usd,True
1064012,1,2017-11-29,2017-12-06,1411409,57,13,3,Usd,True
1064012,3,2017-11-29,2017-12-06,1411409,57,712,3,Usd,True
1064012,4,2017-11-29,2017-12-06,1411409,57,176,7,Usd,True
1064013,1,2017-11-29,2017-12-06,871690,33,52,3,Eur,True
1065000,1,2017-11-30,2017-12-07,836922,34,1013,7,Eur,True
1065001,1,2017-11-30,2017-12-07,1374597,47,1628,4,Usd,True
1065001,2,2017-11-30,2017-12-07,1374597,47,1723,2,Usd,True
1065002,1,2017-11-30,2017-12-07,1841548,56,1697,3,Usd,True
1065002,2,2017-11-30,2017-12-07,1841548,56,595,5,Usd,True
1065003,1,2017-11-30,2017-12-07,285254,9,18,5,Cad,True
1065004,1,2017-11-30,2017-12-07,794575,30,2207,3,Eur,True
1065005,1,2017-11-30,2017-12-07,1441326,66,705,1,Usd,True
1065006,1,2017-11-30,2017-12-07,1433216,65,239,1,Usd,True
1065006,2,2017-11-30,2017-12-07,1433216,65,290,1,Usd,True
1065006,3,2017-11-30,2017-12-07,1433216,65,1673,2,Usd,True
1065006,4,2017-11-30,2017-12-07,1433216,65,2089,6,Usd,True
1065007,1,2017-11-30,2017-12-07,1112974,42,475,1,Gbp,True
1065007,2,2017-11-30,2017-12-07,1112974,42,418,1,Gbp,True
1065008,1,2017-11-30,2017-12-07,674424,14,51,3,Eur,True
1065008,2,2017-11-30,2017-12-07,674424,14,1672,6,Eur,True
1065008,3,2017-11-30,2017-12-07,674424,14,2517,3,Eur,True
1065008,4,2017-11-30,2017-12-07,674424,14,452,3,Eur,True
1065008,5,2017-11-30,2017-12-07,674424,14,1367,1,Eur,True
1065008,6,2017-11-30,2017-12-07,674424,14,2045,2,Eur,True
1065008,7,2017-11-30,2017-12-07,674424,14,446,6,Eur,True
1065009,1,2017-11-30,2017-12-07,1477712,65,153,3,Usd,True
1065010,1,2017-11-30,2017-12-07,2088994,66,1419,1,Usd,True
1065010,2,2017-11-30,2017-12-07,2088994,66,2155,2,Usd,True
1065010,3,2017-11-30,2017-12-07,2088994,66,1437,2,Usd,True
1065010,4,2017-11-30,2017-12-07,2088994,66,2017,2,Usd,True
1065010,5,2017-11-30,2017-12-07,2088994,66,2112,6,Usd,True
1065010,6,2017-11-30,2017-12-07,2088994,66,1512,1,Usd,True
1065011,1,2017-11-30,2017-12-07,1794593,59,1616,3,Usd,True
1065011,2,2017-11-30,2017-12-07,1794593,59,93,1,Usd,True
1065012,1,2017-11-30,2017-12-07,961647,42,75,2,Gbp,True
1065012,3,2017-11-30,2017-12-07,961647,42,496,5,Gbp,True
1065012,4,2017-11-30,2017-12-07,961647,42,100,3,Gbp,True
1065012,5,2017-11-30,2017-12-07,961647,42,1411,10,Gbp,True
1065012,6,2017-11-30,2017-12-07,961647,42,997,1,Gbp,True
1065012,7,2017-11-30,2017-12-07,961647,42,2016,1,Gbp,True
1065013,1,2017-11-30,2017-12-07,1976526,64,60,8,Usd,True
1065013,2,2017-11-30,2017-12-07,1976526,64,477,4,Usd,True
1065013,3,2017-11-30,2017-12-07,1976526,64,421,1,Usd,True
1065014,1,2017-11-30,2017-12-04,504949,0,101,2,Eur,False
1065015,1,2017-11-30,2017-12-02,1367070,0,2051,2,Usd,False
1065016,1,2017-11-30,2017-12-04,1530975,0,439,1,Usd,False
1065016,2,2017-11-30,2017-12-04,1530975,0,1616,6,Usd,False
1065016,3,2017-11-30,2017-12-04,1530975,0,1262,2,Usd,False
1066000,1,2017-12-01,2017-12-08,1151559,37,144,2,Gbp,True
1066001,1,2017-12-01,2017-12-08,1646517,57,522,2,Usd,True
1066001,2,2017-12-01,2017-12-08,1646517,57,1422,7,Usd,True
1066002,1,2017-12-01,2017-12-08,2015228,59,1770,1,Usd,True
1066003,1,2017-12-01,2017-12-08,387372,9,382,5,Cad,True
1066004,1,2017-12-01,2017-12-08,1742326,64,1552,3,Usd,True
1066005,1,2017-12-01,2017-12-06,773234,0,455,2,Eur,False
1066005,2,2017-12-01,2017-12-06,773234,0,1447,7,Eur,False
1066005,3,2017-12-01,2017-12-06,773234,0,357,3,Eur,False
1066005,4,2017-12-01,2017-12-06,773234,0,2489,3,Eur,False
1066005,5,2017-12-01,2017-12-06,773234,0,153,1,Eur,False
1066005,6,2017-12-01,2017-12-06,773234,0,144,2,Eur,False
1066005,7,2017-12-01,2017-12-06,773234,0,445,1,Eur,False
1066007,1,2017-12-01,2017-12-06,1639477,0,1465,6,Usd,False
1066007,2,2017-12-01,2017-12-06,1639477,0,746,4,Usd,False
1066007,3,2017-12-01,2017-12-06,1639477,0,1597,4,Usd,False
1066008,1,2017-12-01,2017-12-08,940026,38,1693,2,Gbp,True
1066008,2,2017-12-01,2017-12-08,940026,38,457,1,Gbp,True
1066008,3,2017-12-01,2017-12-08,940026,38,508,4,Gbp,True
1066009,1,2017-12-01,2017-12-08,2007280,54,309,3,Usd,True
1066010,1,2017-12-01,2017-12-08,277915,9,91,1,Cad,True
1067000,1,2017-12-02,2017-12-09,1260058,63,54,6,Usd,True
1067000,2,2017-12-02,2017-12-09,1260058,63,447,3,Usd,True
1067000,3,2017-12-02,2017-12-09,1260058,63,448,2,Usd,True
1067001,1,2017-12-02,2017-12-09,2043928,59,375,2,Usd,True
1067001,2,2017-12-02,2017-12-09,2043928,59,422,2,Usd,True
1067002,1,2017-12-02,2017-12-09,1565847,54,2186,1,Usd,True
1067004,1,2017-12-02,2017-12-09,1698337,54,2110,6,Usd,True
1067005,1,2017-12-02,2017-12-09,781667,29,1470,2,Eur,True
1067005,2,2017-12-02,2017-12-09,781667,29,1263,1,Eur,True
1067006,1,2017-12-02,2017-12-09,566319,23,555,6,Eur,True
1067007,1,2017-12-02,2017-12-09,819982,31,2098,1,Eur,True
1067009,1,2017-12-02,2017-12-09,878978,34,100,8,Eur,True
1067010,1,2017-12-02,2017-12-09,1855347,59,963,2,Usd,True
1067010,2,2017-12-02,2017-12-09,1855347,59,1746,2,Usd,True
1067010,3,2017-12-02,2017-12-09,1855347,59,60,2,Usd,True
1067011,1,2017-12-02,2017-12-09,915874,42,1776,5,Gbp,True
1067011,2,2017-12-02,2017-12-09,915874,42,173,1,Gbp,True
1067012,1,2017-12-02,2017-12-09,232586,9,1704,3,Cad,True
1067014,1,2017-12-02,2017-12-09,1411860,44,1554,6,Usd,True
1067018,1,2017-12-02,2017-12-09,547701,23,1273,2,Eur,True
1067018,2,2017-12-02,2017-12-09,547701,23,2475,8,Eur,True
1067020,1,2017-12-02,2017-12-09,1875566,57,443,5,Usd,True
1068000,1,2017-12-03,2017-12-10,1054612,36,1441,3,Gbp,True
1069000,1,2017-12-04,2017-12-11,1254329,65,1612,5,Usd,True
1069000,2,2017-12-04,2017-12-11,1254329,65,1813,3,Usd,True
1069000,3,2017-12-04,2017-12-11,1254329,65,67,3,Usd,True
1069001,1,2017-12-04,2017-12-11,575362,19,992,1,Eur,True
1069001,2,2017-12-04,2017-12-11,575362,19,458,3,Eur,True
1069001,3,2017-12-04,2017-12-11,575362,19,2418,2,Eur,True
1069002,1,2017-12-04,2017-12-11,1089369,37,62,3,Gbp,True
1069002,2,2017-12-04,2017-12-11,1089369,37,761,1,Gbp,True
1069003,1,2017-12-04,2017-12-11,1171335,39,52,3,Gbp,True
1069006,1,2017-12-04,2017-12-11,1747015,47,424,1,Usd,True
1069006,2,2017-12-04,2017-12-11,1747015,47,2499,2,Usd,True
1069006,3,2017-12-04,2017-12-11,1747015,47,620,1,Usd,True
1069007,1,2017-12-04,2017-12-10,1298635,0,1540,7,Usd,False
1069008,1,2017-12-04,2017-12-11,962434,40,73,6,Gbp,True
1069008,2,2017-12-04,2017-12-11,962434,40,1343,3,Gbp,True
1070000,1,2017-12-05,2017-12-12,280277,10,1516,4,Cad,True
1070000,2,2017-12-05,2017-12-12,280277,10,31,2,Cad,True
1070000,4,2017-12-05,2017-12-12,280277,10,996,6,Cad,True
1070000,5,2017-12-05,2017-12-12,280277,10,1672,6,Cad,True
1070001,1,2017-12-05,2017-12-12,1574605,66,1930,3,Usd,True
1070001,2,2017-12-05,2017-12-12,1574605,66,80,1,Usd,True
1070001,3,2017-12-05,2017-12-12,1574605,66,1292,1,Usd,True
1070001,4,2017-12-05,2017-12-12,1574605,66,670,3,Usd,True
1070002,1,2017-12-05,2017-12-12,786890,30,1537,7,Eur,True
1070002,2,2017-12-05,2017-12-12,786890,30,1655,5,Eur,True
1070002,3,2017-12-05,2017-12-12,786890,30,1694,1,Eur,True
1070003,1,2017-12-05,2017-12-12,1728060,47,1602,2,Usd,True
1070004,1,2017-12-05,2017-12-12,660924,16,49,3,Eur,True
1070004,2,2017-12-05,2017-12-12,660924,16,2086,2,Eur,True
1070004,3,2017-12-05,2017-12-12,660924,16,2108,3,Eur,True
1070004,4,2017-12-05,2017-12-12,660924,16,1690,4,Eur,True
1070004,5,2017-12-05,2017-12-12,660924,16,55,1,Eur,True
1070004,6,2017-12-05,2017-12-12,660924,16,450,2,Eur,True
1070004,7,2017-12-05,2017-12-12,660924,16,5,3,Eur,True
1070005,1,2017-12-05,2017-12-14,251045,0,714,6,Cad,False
1070006,1,2017-12-05,2017-12-12,330981,9,1621,1,Cad,True
1070007,1,2017-12-05,2017-12-12,1266006,64,1571,6,Usd,True
1070007,2,2017-12-05,2017-12-12,1266006,64,1229,3,Usd,True
1070008,1,2017-12-05,2017-12-12,276108,9,211,7,Cad,True
1070008,2,2017-12-05,2017-12-12,276108,9,1307,1,Cad,True
1070009,1,2017-12-05,2017-12-12,1823848,61,1427,6,Usd,True
1070009,2,2017-12-05,2017-12-12,1823848,61,1409,8,Usd,True
1070009,3,2017-12-05,2017-12-12,1823848,61,1580,5,Usd,True
1070009,4,2017-12-05,2017-12-12,1823848,61,1213,6,Usd,True
1070010,1,2017-12-05,2017-12-12,443858,20,47,1,Eur,True
1070010,2,2017-12-05,2017-12-12,443858,20,11,8,Eur,True
1071000,1,2017-12-06,2017-12-13,905941,37,105,1,Gbp,True
1071001,1,2017-12-06,2017-12-13,1632547,55,1040,7,Usd,True
1071001,2,2017-12-06,2017-12-13,1632547,55,1812,6,Usd,True
1071002,1,2017-12-06,2017-12-11,1687142,0,1615,1,Usd,False
1071002,2,2017-12-06,2017-12-11,1687142,0,176,3,Usd,False
1071002,4,2017-12-06,2017-12-11,1687142,0,2182,2,Usd,False
1071004,1,2017-12-06,2017-12-13,1568944,61,1716,5,Usd,True
1071004,2,2017-12-06,2017-12-13,1568944,61,56,9,Usd,True
1071004,3,2017-12-06,2017-12-13,1568944,61,1455,3,Usd,True
1071005,1,2017-12-06,2017-12-13,1560490,51,1616,2,Usd,True
1071005,2,2017-12-06,2017-12-13,1560490,51,94,1,Usd,True
1071006,1,2017-12-06,2017-12-12,1196673,0,1291,2,Gbp,False
1071007,1,2017-12-06,2017-12-13,1389511,61,1787,1,Usd,True
1071007,2,2017-12-06,2017-12-13,1389511,61,287,3,Usd,True
1071007,3,2017-12-06,2017-12-13,1389511,61,429,9,Usd,True
1071008,1,2017-12-06,2017-12-10,1472355,0,73,4,Usd,False
1071008,2,2017-12-06,2017-12-10,1472355,0,55,3,Usd,False
1071009,1,2017-12-06,2017-12-13,565589,27,2147,2,Eur,True
1071009,2,2017-12-06,2017-12-13,565589,27,452,6,Eur,True
1071009,3,2017-12-06,2017-12-13,565589,27,42,4,Eur,True
1071009,5,2017-12-06,2017-12-13,565589,27,1437,1,Eur,True
1071009,6,2017-12-06,2017-12-13,565589,27,261,1,Eur,True
1071011,1,2017-12-06,2017-12-13,1322032,59,1500,3,Usd,True
1071011,2,2017-12-06,2017-12-13,1322032,59,2512,8,Usd,True
1071012,1,2017-12-06,2017-12-13,1845277,48,702,3,Usd,True
1071013,1,2017-12-06,2017-12-13,1500269,55,961,1,Usd,True
1071013,2,2017-12-06,2017-12-13,1500269,55,1533,6,Usd,True
1071013,3,2017-12-06,2017-12-13,1500269,55,2044,1,Usd,True
1071014,1,2017-12-06,2017-12-13,1918975,59,90,6,Usd,True
1071014,3,2017-12-06,2017-12-13,1918975,59,439,1,Usd,True
1071014,4,2017-12-06,2017-12-13,1918975,59,1812,4,Usd,True
1071014,5,2017-12-06,2017-12-13,1918975,59,1614,4,Usd,True
1071014,6,2017-12-06,2017-12-13,1918975,59,809,1,Usd,True
1072000,1,2017-12-07,2017-12-14,215067,9,1610,4,Cad,True
1072000,2,2017-12-07,2017-12-14,215067,9,114,6,Cad,True
1072002,1,2017-12-07,2017-12-14,395914,9,1666,4,Cad,True
1072002,2,2017-12-07,2017-12-14,395914,9,2181,3,Cad,True
1072003,1,2017-12-07,2017-12-14,1991913,44,1649,6,Usd,True
1072003,2,2017-12-07,2017-12-14,1991913,44,127,4,Usd,True
1072003,3,2017-12-07,2017-12-14,1991913,44,1318,7,Usd,True
1072003,4,2017-12-07,2017-12-14,1991913,44,451,3,Usd,True
1072004,1,2017-12-07,2017-12-10,1107461,0,2446,3,Gbp,False
1072005,1,2017-12-07,2017-12-14,931900,41,1811,1,Gbp,True
1072005,2,2017-12-07,2017-12-14,931900,41,728,3,Gbp,True
1072005,3,2017-12-07,2017-12-14,931900,41,1029,3,Gbp,True
1072005,4,2017-12-07,2017-12-14,931900,41,2058,7,Gbp,True
1072005,5,2017-12-07,2017-12-14,931900,41,742,10,Gbp,True
1072006,1,2017-12-07,2017-12-13,961894,0,1465,4,Gbp,False
1072007,1,2017-12-07,2017-12-14,1706944,61,162,1,Usd,True
1072007,2,2017-12-07,2017-12-14,1706944,61,1616,3,Usd,True
1072007,3,2017-12-07,2017-12-14,1706944,61,1415,10,Usd,True
1072008,1,2017-12-07,2017-12-14,242901,9,1604,7,Cad,True
1072010,1,2017-12-07,2017-12-14,463039,27,53,1,Eur,True
1072010,2,2017-12-07,2017-12-14,463039,27,2096,1,Eur,True
1072010,3,2017-12-07,2017-12-14,463039,27,2023,1,Eur,True
1072011,1,2017-12-07,2017-12-14,1625870,0,2444,6,Usd,False
1072011,2,2017-12-07,2017-12-14,1625870,0,1792,1,Usd,False
1072011,3,2017-12-07,2017-12-14,1625870,0,1209,8,Usd,False
1072012,1,2017-12-07,2017-12-11,1144095,0,1574,3,Gbp,False
1072012,2,2017-12-07,2017-12-11,1144095,0,1608,1,Gbp,False
1072013,1,2017-12-07,2017-12-14,605306,18,1650,3,Eur,True
1072014,1,2017-12-07,2017-12-14,1307023,53,713,1,Usd,True
1072014,2,2017-12-07,2017-12-14,1307023,53,1412,2,Usd,True
1072015,1,2017-12-07,2017-12-14,923232,39,1078,8,Gbp,True
1072015,2,2017-12-07,2017-12-14,923232,39,51,7,Gbp,True
1072015,3,2017-12-07,2017-12-14,923232,39,1539,2,Gbp,True
1072016,1,2017-12-07,2017-12-14,644560,13,2091,1,Eur,True
1073002,1,2017-12-08,2017-12-15,241885,9,1696,1,Cad,True
1073003,1,2017-12-08,2017-12-15,1323338,53,1233,3,Usd,True
1073003,2,2017-12-08,2017-12-15,1323338,53,1614,2,Usd,True
1073003,3,2017-12-08,2017-12-15,1323338,53,2498,1,Usd,True
1073003,4,2017-12-08,2017-12-15,1323338,53,790,3,Usd,True
1073005,1,2017-12-08,2017-12-15,1901837,57,433,1,Usd,True
1073006,1,2017-12-08,2017-12-15,2074361,53,1377,2,Usd,True
1073007,1,2017-12-08,2017-12-12,739444,0,452,1,Eur,False
1073008,1,2017-12-08,2017-12-15,1707121,57,2103,5,Usd,True
1073008,2,2017-12-08,2017-12-15,1707121,57,1635,3,Usd,True
1073008,3,2017-12-08,2017-12-15,1707121,57,94,1,Usd,True
1073008,4,2017-12-08,2017-12-15,1707121,57,1615,1,Usd,True
1073009,1,2017-12-08,2017-12-13,1653624,0,1369,2,Usd,False
1073010,1,2017-12-08,2017-12-15,1924329,0,2,5,Usd,False
1073011,1,2017-12-08,2017-12-15,1699027,59,2355,2,Usd,True
1074000,1,2017-12-09,2017-12-16,247866,9,1153,1,Cad,True
1074000,2,2017-12-09,2017-12-16,247866,9,426,2,Cad,True
1074000,3,2017-12-09,2017-12-16,247866,9,1681,2,Cad,True
1074000,4,2017-12-09,2017-12-16,247866,9,1480,7,Cad,True
1074001,1,2017-12-09,2017-12-16,1307023,50,1714,2,Usd,True
1074002,1,2017-12-09,2017-12-16,1777218,51,1654,3,Usd,True
1074005,1,2017-12-09,2017-12-16,1304093,43,964,2,Usd,True
1074006,1,2017-12-09,2017-12-14,1435532,0,444,4,Usd,False
1074006,2,2017-12-09,2017-12-14,1435532,0,2008,10,Usd,False
1074006,3,2017-12-09,2017-12-14,1435532,0,739,1,Usd,False
1074007,1,2017-12-09,2017-12-13,1939960,0,2090,2,Usd,False
1074007,2,2017-12-09,2017-12-13,1939960,0,1613,2,Usd,False
1074007,3,2017-12-09,2017-12-13,1939960,0,444,2,Usd,False
1074007,4,2017-12-09,2017-12-13,1939960,0,1464,1,Usd,False
1074007,5,2017-12-09,2017-12-13,1939960,0,105,3,Usd,False
1074008,1,2017-12-09,2017-12-16,792588,30,1644,7,Eur,True
1074008,2,2017-12-09,2017-12-16,792588,30,1597,3,Eur,True
1074010,1,2017-12-09,2017-12-16,14962,1,680,8,Aud,True
1074010,2,2017-12-09,2017-12-16,14962,1,1674,1,Aud,True
1074011,1,2017-12-09,2017-12-14,1875275,0,1461,2,Usd,False
1074011,2,2017-12-09,2017-12-14,1875275,0,1430,1,Usd,False
1074011,3,2017-12-09,2017-12-14,1875275,0,1460,1,Usd,False
1074011,4,2017-12-09,2017-12-14,1875275,0,981,4,Usd,False
1074013,1,2017-12-09,2017-12-16,1286602,65,1646,6,Usd,True
1074014,1,2017-12-09,2017-12-16,456306,24,2494,6,Eur,True
1074015,1,2017-12-09,2017-12-16,1908058,54,46,2,Usd,True
1074016,1,2017-12-09,2017-12-16,1095535,40,2380,2,Gbp,True
1074017,1,2017-12-09,2017-12-14,461982,0,1431,5,Eur,False
1074017,2,2017-12-09,2017-12-14,461982,0,86,9,Eur,False
1074017,3,2017-12-09,2017-12-14,461982,0,111,3,Eur,False
1074018,1,2017-12-09,2017-12-16,1706633,54,145,1,Usd,True
1074019,1,2017-12-09,2017-12-17,1097689,0,449,5,Gbp,False
1074019,2,2017-12-09,2017-12-17,1097689,0,1603,5,Gbp,False
1074020,1,2017-12-09,2017-12-16,950698,37,1702,1,Gbp,True
1074020,2,2017-12-09,2017-12-16,950698,37,1658,2,Gbp,True
1075000,1,2017-12-10,2017-12-17,585598,27,1505,1,Eur,True
1076000,1,2017-12-11,2017-12-14,693644,0,1271,3,Eur,False
1076000,2,2017-12-11,2017-12-14,693644,0,1811,2,Eur,False
1076000,3,2017-12-11,2017-12-14,693644,0,138,4,Eur,False
1076000,4,2017-12-11,2017-12-14,693644,0,384,5,Eur,False
1076001,1,2017-12-11,2017-12-18,1737466,47,1435,3,Usd,True
1076001,2,2017-12-11,2017-12-18,1737466,47,1691,6,Usd,True
1076001,3,2017-12-11,2017-12-18,1737466,47,608,3,Usd,True
1076002,1,2017-12-11,2017-12-19,1371777,0,99,5,Usd,False
1076002,2,2017-12-11,2017-12-19,1371777,0,1609,6,Usd,False
1076003,1,2017-12-11,2017-12-18,1037348,42,1382,6,Gbp,True
1076004,1,2017-12-11,2017-12-18,1983111,48,1784,2,Usd,True
1076004,2,2017-12-11,2017-12-18,1983111,48,1631,3,Usd,True
1076004,3,2017-12-11,2017-12-18,1983111,48,2428,2,Usd,True
1076004,4,2017-12-11,2017-12-18,1983111,48,170,1,Usd,True
1076006,1,2017-12-11,2017-12-18,500639,22,1367,2,Eur,True
1076007,1,2017-12-11,2017-12-18,1132370,37,1361,1,Gbp,True
1076007,2,2017-12-11,2017-12-18,1132370,37,1449,7,Gbp,True
1076007,3,2017-12-11,2017-12-18,1132370,37,1246,1,Gbp,True
1076008,1,2017-12-11,2017-12-18,1822089,50,80,7,Usd,True
1076008,2,2017-12-11,2017-12-18,1822089,50,436,2,Usd,True
1077000,1,2017-12-12,2017-12-19,59159,1,683,1,Aud,True
1077000,2,2017-12-12,2017-12-19,59159,1,94,2,Aud,True
1077000,3,2017-12-12,2017-12-19,59159,1,1610,5,Aud,True
1077000,4,2017-12-12,2017-12-19,59159,1,963,2,Aud,True
1077001,1,2017-12-12,2017-12-19,116524,6,1579,1,Aud,True
1077001,2,2017-12-12,2017-12-19,116524,6,1100,1,Aud,True
1077001,3,2017-12-12,2017-12-19,116524,6,54,5,Aud,True
1077003,1,2017-12-12,2017-12-19,1832086,56,2335,1,Usd,True
1077003,2,2017-12-12,2017-12-19,1832086,56,1640,1,Usd,True
1077003,3,2017-12-12,2017-12-19,1832086,56,2087,8,Usd,True
1077003,4,2017-12-12,2017-12-19,1832086,56,2112,1,Usd,True
1077003,5,2017-12-12,2017-12-19,1832086,56,1096,3,Usd,True
1077003,6,2017-12-12,2017-12-19,1832086,56,1206,8,Usd,True
1077003,7,2017-12-12,2017-12-19,1832086,56,1281,1,Usd,True
1077004,1,2017-12-12,2017-12-15,1685102,0,2506,1,Usd,False
1077004,2,2017-12-12,2017-12-15,1685102,0,1476,7,Usd,False
1077005,1,2017-12-12,2017-12-19,680259,14,1782,5,Eur,True
1077005,2,2017-12-12,2017-12-19,680259,14,422,10,Eur,True
1077006,1,2017-12-12,2017-12-19,1024923,36,1789,3,Gbp,True
1077007,1,2017-12-12,2017-12-19,1098881,40,1232,1,Gbp,True
1077007,2,2017-12-12,2017-12-19,1098881,40,1676,1,Gbp,True
1077007,3,2017-12-12,2017-12-19,1098881,40,366,2,Gbp,True
1077007,4,2017-12-12,2017-12-19,1098881,40,441,1,Gbp,True
1077008,1,2017-12-12,2017-12-19,1482325,66,1578,3,Usd,True
1077008,2,2017-12-12,2017-12-19,1482325,66,701,4,Usd,True
1077008,3,2017-12-12,2017-12-19,1482325,66,70,5,Usd,True
1077009,1,2017-12-12,2017-12-16,551036,0,56,1,Eur,False
1077009,2,2017-12-12,2017-12-16,551036,0,960,3,Eur,False
